  2.625E-01  5.721E-14  2.061E-15  3.115E-14  2.971E-30  3.740E-30  4.709E-30  5.928E-30  7.462E-30  9.395E-30  1.183E-29  1.489E-29  1.874E-29  2.360E-29  2.970E-29  3.106E-33  3.910E-33  4.923E-33  6.198E-33  7.802E-33  9.822E-33  1.237E-32  1.557E-32  1.960E-32  2.467E-32  3.105E-32
  2.671E-01  5.662E-14  2.089E-15  3.046E-14  3.693E-30  4.649E-30  5.853E-30  7.369E-30  9.277E-30  1.168E-29  1.470E-29  1.851E-29  2.330E-29  2.933E-29  3.692E-29  3.847E-33  4.843E-33  6.097E-33  7.676E-33  9.663E-33  1.217E-32  1.532E-32  1.928E-32  2.427E-32  3.056E-32  3.846E-32
  2.717E-01  5.615E-14  2.119E-15  2.981E-14  4.615E-30  5.811E-30  7.315E-30  9.209E-30  1.159E-29  1.459E-29  1.837E-29  2.313E-29  2.912E-29  3.666E-29  4.615E-29  4.795E-33  6.037E-33  7.600E-33  9.568E-33  1.204E-32  1.516E-32  1.909E-32  2.403E-32  3.025E-32  3.809E-32  4.794E-32
  2.764E-01  5.580E-14  2.153E-15  2.925E-14  5.792E-30  7.292E-30  9.180E-30  1.156E-29  1.455E-29  1.832E-29  2.306E-29  2.903E-29  3.655E-29  4.601E-29  5.791E-29  6.011E-33  7.568E-33  9.527E-33  1.199E-32  1.510E-32  1.901E-32  2.393E-32  3.013E-32  3.793E-32  4.774E-32  6.010E-32
  2.812E-01  5.556E-14  2.193E-15  2.881E-14  7.264E-30  9.145E-30  1.151E-29  1.449E-29  1.825E-29  2.297E-29  2.892E-29  3.641E-29  4.583E-29  5.770E-29  7.263E-29  7.542E-33  9.494E-33  1.195E-32  1.505E-32  1.894E-32  2.385E-32  3.002E-32  3.780E-32  4.758E-32  5.990E-32  7.540E-32
  2.861E-01  5.539E-14  2.240E-15  2.852E-14  9.040E-30  1.138E-29  1.433E-29  1.804E-29  2.271E-29  2.859E-29  3.599E-29  4.530E-29  5.703E-29  7.180E-29  9.038E-29  9.401E-33  1.184E-32  1.490E-32  1.876E-32  2.361E-32  2.973E-32  3.743E-32  4.712E-32  5.931E-32  7.467E-32  9.400E-32
  2.911E-01  5.532E-14  2.297E-15  2.844E-14  1.113E-29  1.401E-29  1.764E-29  2.220E-29  2.795E-29  3.519E-29  4.430E-29  5.577E-29  7.021E-29  8.839E-29  1.113E-28  1.162E-32  1.463E-32  1.842E-32  2.319E-32  2.920E-32  3.676E-32  4.628E-32  5.826E-32  7.334E-32  9.233E-32  1.162E-31
  2.962E-01  5.521E-14  2.361E-15  2.851E-14  1.342E-29  1.689E-29  2.127E-29  2.678E-29  3.371E-29  4.243E-29  5.342E-29  6.725E-29  8.466E-29  1.066E-28  1.342E-28  1.410E-32  1.775E-32  2.234E-32  2.813E-32  3.541E-32  4.458E-32  5.612E-32  7.065E-32  8.895E-32  1.120E-31  1.410E-31
  3.013E-01  5.509E-14  2.430E-15  2.866E-14  1.601E-29  2.016E-29  2.538E-29  3.195E-29  4.022E-29  5.063E-29  6.374E-29  8.024E-29  1.010E-28  1.272E-28  1.601E-28  1.693E-32  2.132E-32  2.684E-32  3.379E-32  4.253E-32  5.355E-32  6.741E-32  8.487E-32  1.068E-31  1.345E-31  1.693E-31
  3.065E-01  5.492E-14  2.501E-15  2.887E-14  1.885E-29  2.374E-29  2.988E-29  3.762E-29  4.736E-29  5.962E-29  7.506E-29  9.449E-29  1.190E-28  1.497E-28  1.885E-28  2.009E-32  2.529E-32  3.184E-32  4.008E-32  5.046E-32  6.352E-32  7.997E-32  1.007E-31  1.267E-31  1.596E-31  2.008E-31
  3.119E-01  5.470E-14  2.576E-15  2.914E-14  2.188E-29  2.755E-29  3.468E-29  4.366E-29  5.496E-29  6.919E-29  8.711E-29  1.097E-28  1.381E-28  1.738E-28  2.188E-28  2.350E-32  2.958E-32  3.724E-32  4.688E-32  5.902E-32  7.430E-32  9.354E-32  1.178E-31  1.482E-31  1.866E-31  2.349E-31
